"","Year","Area","Street","Street 2"
"4722",2012,"Sandwell","Thelegends",""
"4723",2012,"Sandwell","UpperhighStr.",""
"4724",2012,"Sandwell","Vicarageroadsmethwick",""
"4725",2012,"Sandwell","VictoriaPark,̴Tipton",""
"4726",2012,"Sandwell","VictoriaSuiteWimdmillLane",""
"4727",2012,"Sandwell","WalsallRoad",""
"4728",2012,"Sandwell","WalterStWestbromwich",""
"4729",2012,"Sandwell","WalterStr.WestBromwich",""
"4730",2012,"Sandwell","WaterlooRoad",""
"4731",2012,"Sandwell","WestbromhighStr.",""
"4732",2012,"Sandwell","WestBromHighStr.",""
"4733",2012,"Sandwell","WestBromHighStr.",""
"4734",2012,"Sandwell","WestBromwichPolicestation",""
"4735",2012,"Sandwell","Westbromwichpolicestatiopn",""
"4736",2012,"Sandwell","WESTPARKWOLVERHAMPTON",""
"4737",2012,"Sandwell","Windmilllane",""
"4738",2012,"Sandwell","WindmillLane",""
"4739",2012,"Sandwell","WindmillLane",""
"4740",2012,"Walsall","AbelwellStWalsall",""
"4741",2012,"Walsall","AbelwellStr.Walsall",""
"4742",2012,"Walsall","AblewellStr.",""
"4743",2012,"Walsall","ABLEWELLSTREET,̴WALSALL",""
"4744",2012,"Walsall","ABLEWELLSTREET,̴WALSALL",""
"4745",2012,"Walsall","AblewellStr.,̴walsall",""
"4746",2012,"Walsall","Abubakacarparkwednesburyroad",""
"4747",2012,"Walsall","Barsportbridgest",""
"4748",2012,"Walsall","BARONSCOURTHOTEL",""
"4749",2012,"Walsall","Beatonclose,willenhall",""
"4750",2012,"Walsall","Bentleylane",""
"4751",2012,"Walsall","Bentleylane",""
"4752",2012,"Walsall","BentleyLane",""
"4753",2012,"Walsall","BilstonStr.",""
"4754",2012,"Walsall","BilstonStr.",""
"4755",2012,"Walsall","BilstonStr.",""
"4756",2012,"Walsall","Birminghamrdwalsall",""
"4757",2012,"Walsall","Blowwichroad",""
"4758",2012,"Walsall","BloxwichLaneNorth",""
"4759",2012,"Walsall","Bloxwichroad",""
"4760",2012,"Walsall","Bloxwichroad",""
"4761",2012,"Walsall","BloxwichRoad",""
"4762",2012,"Walsall","BlueLane,̴Walsall",""
"4763",2012,"Walsall","BradfordPlace",""
"4764",2012,"Walsall","BradfordPlace",""
"4765",2012,"Walsall","BradfordPlace",""
"4766",2012,"Walsall","Bradfordplace",""
"4767",2012,"Walsall","BradfordPlaceWalsall",""
"4768",2012,"Walsall","Bradfordplacewalsall",""
"4769",2012,"Walsall","BradfordPlaceWalsall",""
"4770",2012,"Walsall","BradfordPlace,̴Walsall",""
"4771",2012,"Walsall","BradfordPlace,̴Walsall",""
"4772",2012,"Walsall","BradfordPlace,̴Walsall",""
"4773",2012,"Walsall","BradfordPlace,̴Walsall",""
"4774",2012,"Walsall","BradfordPlace,̴Walsall",""
"4775",2012,"Walsall","BradfordPlace,̴WalsallTowncentre",""
"4776",2012,"Walsall","BradfordStr.",""
"4777",2012,"Walsall","BradfordStr.",""
"4778",2012,"Walsall","BradfordStr.Walsall",""
"4779",2012,"Walsall","BradfordStr.,̴Walsall",""
"4780",2012,"Walsall","BradfordStr.,̴Walsall",""
"4781",2012,"Walsall","BradfordStr.,Walsall",""
"4782",2012,"Walsall","BridgeSt",""
"4783",2012,"Walsall","BridgeStWalsall",""
"4784",2012,"Walsall","BridgeStWalsall",""
"4785",2012,"Walsall","BridgeSt,̴Walsall",""
"4786",2012,"Walsall","BridgeSt,̴Walsall",""
"4787",2012,"Walsall","BridgeStr.",""
"4788",2012,"Walsall","BridgeStr.",""
"4789",2012,"Walsall","BridgeStr.",""
"4790",2012,"Walsall","BridgeStr.",""
"4791",2012,"Walsall","BridgeStr.",""
"4792",2012,"Walsall","BridgeStr.",""
"4793",2012,"Walsall","BridgeStr.",""
"4794",2012,"Walsall","BridgeStr.",""
"4795",2012,"Walsall","BridgeStr.",""
"4796",2012,"Walsall","BridgeStr.",""
"4797",2012,"Walsall","BridgeStr.",""
"4798",2012,"Walsall","BridgeStr.Walsall",""
"4799",2012,"Walsall","BridgeStr.Walsall",""
"4800",2012,"Walsall","BridgeStr.Walsall",""
"4801",2012,"Walsall","BridgeStr.walsall",""
"4802",2012,"Walsall","BridgeStr.Walsall",""
"4803",2012,"Walsall","BridgeStr.walsall",""
"4804",2012,"Walsall","BRIDGESTREETWALSALLTOWNCENTRE",""
"4805",2012,"Walsall","BridgeStr.,̴Walsall",""
"4806",2012,"Walsall","BridgeStr.,̴Walsall",""
"4807",2012,"Walsall","BridgeStr.,̴walsall",""
"4808",2012,"Walsall","BridgeStr.,̴walsall",""
"4809",2012,"Walsall","BridgeStr.,̴Walsall",""
"4810",2012,"Walsall","BridgeStr.,̴Walsall",""
"4811",2012,"Walsall","BridgeStr.,̴Walsall",""
"4812",2012,"Walsall","BridgeStr.,̴walsall",""
"4813",2012,"Walsall","BridgeStr.,̴Walsall",""
"4814",2012,"Walsall","BridgeStr.,̴Walsall",""
"4815",2012,"Walsall","BridgeStr.,̴Walsall",""
"4816",2012,"Walsall","BridgeStr.,̴Walsall",""
"4817",2012,"Walsall","BridgeStr.,̴Walsall",""
"4818",2012,"Walsall","BridgeStr.,̴Walsall",""
"4819",2012,"Walsall","BridgeStr.,̴Walsall",""
"4820",2012,"Walsall","BridgeStr.,̴Walsall",""
"4821",2012,"Walsall","BridgeStr.,̴Walsall",""
"4822",2012,"Walsall","BridgeStr.,̴Walsall",""
"4823",2012,"Walsall","BridgeStr.,Walsall",""
"4824",2012,"Walsall","BridgeStr.,Walsall",""
"4825",2012,"Walsall","BridgeStr.,Walsall",""
"4826",2012,"Walsall","BRIDGESTREET,WALSALLTOWNCENTRE",""
"4827",2012,"Walsall","BroadMeddowsRoad",""
"4828",2012,"Walsall","BroadwayNorth,̴Walsall",""
"4829",2012,"Walsall","BusStation,̴StPaul's,̴Walsall",""
"4830",2012,"Walsall","BusStation,̴StPauls,̴Walsall.",""
"4831",2012,"Walsall","CalderfieldsGolfClub",""
"4832",2012,"Walsall","CambridgePH",""
"4833",2012,"Walsall","CambridgePH,̴ArundelSt",""
"4834",2012,"Walsall","CannockRoad",""
"4835",2012,"Walsall","CannockRoadWillenhall",""
"4836",2012,"Walsall","CarparkShireOakPublicHouse,̴ChesterRoad,̴Brownhills",""
"4837",2012,"Walsall","CarPark,̴ShireOakPH,̴LichfieldRd",""
"4838",2012,"Walsall","Castlest",""
"4839",2012,"Walsall","CemetaryRd,̴Willenhall",""
"4840",2012,"Walsall","ChurchRoad,̴Pelsall",""
"4841",2012,"Walsall","Churchfieldavenuetipton",""
"4842",2012,"Walsall","CollinwoodDrive",""
"4843",2012,"Walsall","Colthomroad,̴willenhall",""
"4844",2012,"Walsall","CORALBookmakers,̴HighStr.,̴Smethwick",""
"4845",2012,"Walsall","CORALBookmakers,̴SmethwickHighStr..",""
"4846",2012,"Walsall","CORALBookmakers,̴SmethwickHighStr..",""
"4847",2012,"Walsall","CORALBookmakers,̴SmethwickHighStr..",""
"4848",2012,"Walsall","CORALBookmakers,̴SmethwickHighStr..",""
"4849",2012,"Walsall","CORALBookmakers,̴SmethwickHighStr..",""
"4850",2012,"Walsall","CORALBookmakers,̴SmethwickHighStr..",""
"4851",2012,"Walsall","CountessStr.",""
"4852",2012,"Walsall","CountyHotel,̴Walsall",""
"4853",2012,"Walsall","CrownWharf",""
"4854",2012,"Walsall","CrownWharf,̴Walsall",""
"4855",2012,"Walsall","CrownWharf,̴Walsall",""
"4856",2012,"Walsall","CrownWharf,̴Walsall",""
"4857",2012,"Walsall","CrownWharf,̴Walsall",""
"4858",2012,"Walsall","CrownWharf,̴Walsall",""
"4859",2012,"Walsall","CrownWharf,̴Walsall",""
"4860",2012,"Walsall","CrownWharf,̴Walsall",""
"4861",2012,"Walsall","Dalkeithst",""
"4862",2012,"Walsall","DarwallStr.,̴Walsall",""
"4863",2012,"Walsall","DarwellStWalsall",""
"4864",2012,"Walsall","DarwellStr.",""
"4865",2012,"Walsall","DarwellStr.",""
"4866",2012,"Walsall","DarwellStr.",""
"4867",2012,"Walsall","DarwellStr.",""
"4868",2012,"Walsall","Deansroad",""
"4869",2012,"Walsall","DorestDrive,̴Aldridge",""
"4870",2012,"Walsall","Dudleyport",""
"4871",2012,"Walsall","ErnestClarkClose,̴Willenhall",""
"4872",2012,"Walsall","Fisherstwhall",""
"4873",2012,"Walsall","FlorenceStr.,̴Walsall",""
"4874",2012,"Walsall","FoleyArms",""
"4875",2012,"Walsall","Foleyroadwest",""
"4876",2012,"Walsall","FourCrosses,Shelfield,Walsall",""
"4877",2012,"Walsall","GrangeCrescent",""
"4878",2012,"Walsall","GrangeCrescent",""
"4879",2012,"Walsall","GreatArthurStr.,̴Smethwick",""
"4880",2012,"Walsall","Greatbridgeroad",""
"4881",2012,"Walsall","GreatBridgeRoadMoxley",""
"4882",2012,"Walsall","Greenlanewalsall",""
"4883",2012,"Walsall","HathertonStwalsall",""
"4884",2012,"Walsall","HathertonStr.,̴Walsall",""
"4885",2012,"Walsall","Heathfieldlanewest",""
"4886",2012,"Walsall","HighRoadWillenhall",""
"4887",2012,"Walsall","HighStpelsall",""
"4888",2012,"Walsall","Highstpelsall",""
"4889",2012,"Walsall","HighStr.pelsall",""
"4890",2012,"Walsall","HighStr.westbromwich",""
"4891",2012,"Walsall","HighStr.westbromwich",""
"4892",2012,"Walsall","HighStr.,̴Pelsall",""
"4893",2012,"Walsall","HighsandLows,̴StPaul'scrossing",""
"4894",2012,"Walsall","JessieRoad",""
"4895",2012,"Walsall","JohnStr.,̴Willenhall",""
"4896",2012,"Walsall","Kendrickway,̴westbrom",""
"4897",2012,"Walsall","LeamorePrecinct",""
"4898",2012,"Walsall","LeicesterStr.,Walsall",""
"4899",2012,"Walsall","LeiesterStr.Walsall",""
"4900",2012,"Walsall","LewisStr.,̴Walsall",""
"4901",2012,"Walsall","LichfieldRoad",""
"4902",2012,"Walsall","LichfieldRoad,Walsall",""
"4903",2012,"Walsall","LichfieldStWalsall",""
"4904",2012,"Walsall","LichfieldSt,̴Walsall",""
"4905",2012,"Walsall","Lichfieldst,̴walsall",""
"4906",2012,"Walsall","LichfieldStr.",""
"4907",2012,"Walsall","LichfieldStr.",""
"4908",2012,"Walsall","LichfieldStr.",""
"4909",2012,"Walsall","LichfieldStr.",""
"4910",2012,"Walsall","LichfieldStr.",""
"4911",2012,"Walsall","LICHFIELDSTREET",""
"4912",2012,"Walsall","LIchfieldStr.",""
"4913",2012,"Walsall","LichfieldStr.",""
"4914",2012,"Walsall","LichfieldStr.Walsall",""
"4915",2012,"Walsall","LichfieldStr.walsall",""
"4916",2012,"Walsall","LichfieldStr.Walsall",""
"4917",2012,"Walsall","LichfieldStr.,̴Walsall",""
"4918",2012,"Walsall","LichfieldStr.,̴Walsall",""
"4919",2012,"Walsall","LichfieldStr.,Walsall",""
"4920",2012,"Walsall","Lichfildstwalsall",""
"4921",2012,"Walsall","LichfiledStWalsall",""
"4922",2012,"Walsall","LichfiledStWalsall",""
"4923",2012,"Walsall","LiecesterStr.",""
"4924",2012,"Walsall","LintonAvenue,Tividale",""
"4925",2012,"Walsall","LisgardRdWalsall",""
"4926",2012,"Walsall","LowerRushallStr.",""
"4927",2012,"Walsall","MalabarAnchorRoadAldridge",""
"4928",2012,"Walsall","MarketPlace,̴Willenhall",""
"4929",2012,"Walsall","Memorialpark,̴Willenahll",""
"4930",2012,"Walsall","MiltonStr.,̴Walsall",""
"4931",2012,"Walsall","Morrisons",""
"4932",2012,"Walsall","Morrison's,̴LichfieldStr.",""
"4933",2012,"Walsall","MYATTAVENUE,ALDRIDGE",""
"4934",2012,"Walsall","NewCrossHospital,̴Wolverhampton",""
"4935",2012,"Walsall","NewRoadWillenhall",""
"4936",2012,"Walsall","NewRoadWillenhall",""
"4937",2012,"Walsall","NewRoadWillenhall",""
"4938",2012,"Walsall","NEWSTREETSTATION",""
"4939",2012,"Walsall","NewStr.,̴Bloxwich",""
"4940",2012,"Walsall","NortonRoad",""
"4941",2012,"Walsall","OldBirchillsWalsall",""
"4942",2012,"Walsall","OldburyRdRowleyRegis",""
"4943",2012,"Walsall","OswinRoad",""
"4944",2012,"Walsall","OutsideBeswickHouse",""
"4945",2012,"Walsall","Outsidehomeaddress",""
"4946",2012,"Walsall","Outsidehomeaddress",""
"4947",2012,"Walsall","OutsideRetroBar,̴LichfieldRoad",""
"4948",2012,"Walsall","OutsideVogue",""
"4949",2012,"Walsall","OutsideVogueNightclub,Walsall",""
"4950",2012,"Walsall","OutsideWS1",""
"4951",2012,"Walsall","OutsideWS1",""
"4952",2012,"Walsall","OutsideWS1,̴BridgeStr.",""
"4953",2012,"Walsall","ParkStr.",""
"4954",2012,"Walsall","ParkStr.",""
"4955",2012,"Walsall","Park,̴UnionStr.,̴Walsall",""
"4956",2012,"Walsall","Pedmoreroadb/hill",""
"4957",2012,"Walsall","Pedmoreroadb/hill",""
"4958",2012,"Walsall","PelsallLabourClub,̴ChurchRoad",""
"4959",2012,"Walsall","Penncricketlane",""
"4960",2012,"Walsall","PheasantPHcarpark",""
"4961",2012,"Walsall","PheasantPub,̴Wednesfield",""
"4962",2012,"Walsall","PrincessStr.Wolverhampton",""
"4963",2012,"Walsall","Queenpublichouse,Walsall",""
"4964",2012,"Walsall","QUEENSQUAREWOLVERHAMPTON",""
"4965",2012,"Walsall","QueenStr.,̴Darlaston",""
"4966",2012,"Walsall","QuesletteRoad",""
"4967",2012,"Walsall","RetroBar,̴LichfieldStWalsall",""
"4968",2012,"Walsall","RutherfordRoad,̴Reedswood,̴Walsall",""
"4969",2012,"Walsall","SaltersRoad",""
"4970",2012,"Walsall","Sandwellhospitalallsaintsway,.",""
"4971",2012,"Walsall","SchoolStr.,̴Wolverhampton",""
"4972",2012,"Walsall","ServeandsaveAldridge",""
"4973",2012,"Walsall","SouthParade,̴SuttonColdfield",""
"4974",2012,"Walsall","SpringRoad,̴Shelfield,̴Walsall",""
"4975",2012,"Walsall","StGileswhall",""
"4976",2012,"Walsall","StmichaelsStr.westbrom",""
"4977",2012,"Walsall","StPaulsBusStationWalsall",""
"4978",2012,"Walsall","StPaulsBusStationWalsall",""
"4979",2012,"Walsall","StPaulsRoad,̴Smethwick.",""
"4980",2012,"Walsall","StaffordStWalsall",""
"4981",2012,"Walsall","StaffordStr.",""
"4982",2012,"Walsall","StephensonAvenue,̴Beechdale",""
"4983",2012,"Walsall","TamworthClose,̴Brownhills",""
"4984",2012,"Walsall","TantarraStr.",""
"4985",2012,"Walsall","TantarraStr.,̴Walsall",""
"4986",2012,"Walsall","TASKERSTWALSALL",""
"4987",2012,"Walsall","TescoStore,̴Wisemore",""
"4988",2012,"Walsall","Thimblemillpub",""
"4989",2012,"Walsall","ThreeTunsPHWalsallRoadwillenhall",""
"4990",2012,"Walsall","TowerRoad,̴Tividale",""
"4991",2012,"Walsall","TravelodgeBirminghamRoad,Walsall",""
"4992",2012,"Walsall","Travelodge,̴BirminghamRoad",""
"4993",2012,"Walsall","TreetopsDrive,̴Willenhall",""
"4994",2012,"Walsall","UnionStr.,̴Walsall,̴rearofCroftHouse",""
"4995",2012,"Walsall","Upperbridgest",""
"4996",2012,"Walsall","Upperbridgest",""
"4997",2012,"Walsall","UpperRushalStr.",""
"4998",2012,"Walsall","ValleyRoadBloxwich",""
"4999",2012,"Walsall","VERNONWAY,BLOXWICH,CARPARKOFSNEYDPUBLICHOUSE",""
"5000",2012,"Walsall","VictoriaStr.",""
"5001",2012,"Walsall","VogueNightclub",""
"5002",2012,"Walsall","Wallaceroad,̴wolverhampton",""
"5003",2012,"Walsall","WalsallManorHospital",""
"5004",2012,"Walsall","WalsallManorHospital",""
"5005",2012,"Walsall","WalsallManorHospital",""
"5006",2012,"Walsall","WalsallManorhospital",""
"5007",2012,"Walsall","WalsallPolicestation",""
"5008",2012,"Walsall","WalsallPoliceStationCarPark,̴GreenLane",""
"5009",2012,"Walsall","Wednesburyroad",""
"5010",2012,"Walsall","Wednesburyroad,̴walsall",""
"5011",2012,"Walsall","Westbromroadwalsall",""
"5012",2012,"Walsall","WillenhallLibrary",""
"5013",2012,"Walsall","WisemoorSt,̴Walsall",""
"5014",2012,"Walsall","Wisemore,̴walsalltowncentre.",""
"5015",2012,"Walsall","WolastonCrt",""
"5016",2012,"Walsall","Wolevrhamptontrainstation",""
"5017",2012,"Walsall","WolverhamptonRoadWest&̴WalsallCustody",""
"5018",2012,"Walsall","WolverhamtonRoadWest",""
"5019",2012,"Walsall","WoodLaneWillenhall",""
"5020",2012,"Walsall","WoolpackStr.,̴Wolverhampton",""
"5021",2012,"Wolverhampton","AlfredSquireRdWolverhampton",""
"5022",2012,"Wolverhampton","AllSaintsRoad",""
"5023",2012,"Wolverhampton","AllSaintsRoad,̴Wolves.",""
"5024",2012,"Wolverhampton","AlleywayneartoEnvilleRoad",""
"5025",2012,"Wolverhampton","Asda,̴jackHaywardway,̴Wolverhampton",""
"5026",2012,"Wolverhampton","ASDA,̴Wolves.̴Molineaux",""
"5027",2012,"Wolverhampton","BeechGreen,̴Dudley",""
"5028",2012,"Wolverhampton","BeechGreen,̴Dudley",""
"5029",2012,"Wolverhampton","BeechGreen,̴Dudley",""
"5030",2012,"Wolverhampton","BetfredVictoriaSt",""
"5031",2012,"Wolverhampton","BillyWrightPH",""
"5032",2012,"Wolverhampton","BilstonRoad",""
"5033",2012,"Wolverhampton","BilstonSt",""
"5034",2012,"Wolverhampton","BilstonStWolverhampton",""
"5035",2012,"Wolverhampton","BilstonStr.",""
"5036",2012,"Wolverhampton","BilstonStr.",""
"5037",2012,"Wolverhampton","BilstonStr.,̴Wolverhampton",""
"5038",2012,"Wolverhampton","BilstonStr.,̴W'ton.",""
"5039",2012,"Wolverhampton","Bilstonstret",""
"5040",2012,"Wolverhampton","BirminghamStr.,̴Halesowen",""
"5041",2012,"Wolverhampton","BlackCountryRoute",""
"5042",2012,"Wolverhampton","BoscobelCrescent",""
"5043",2012,"Wolverhampton","BourneStr.",""
"5044",2012,"Wolverhampton","BournesHill",""
"5045",2012,"Wolverhampton","Bradfordplacewalsall",""
"5046",2012,"Wolverhampton","BradmoreArmsPH",""
"5047",2012,"Wolverhampton","Bridgestwalsall",""
"5048",2012,"Wolverhampton","BroadStr.",""
"5049",2012,"Wolverhampton","BroadStr.,̴Wolverhampton",""
"5050",2012,"Wolverhampton","BroadStr.,̴wolverhampton",""
"5051",2012,"Wolverhampton","BroadStr.,̴W'ton",""
"5052",2012,"Wolverhampton","BusstationWestBromwich",""
"5053",2012,"Wolverhampton","CamdenStr.",""
"5054",2012,"Wolverhampton","CarParkRoyalOak,̴ComptonRoad",""
"5055",2012,"Wolverhampton","CarparkofMountHotel,̴Tettenhall,̴Wolverhampton",""
"5056",2012,"Wolverhampton","CastleStr.,̴Wolverhampton",""
"5057",2012,"Wolverhampton","CastleStr.,̴Wolverhampton",""
"5058",2012,"Wolverhampton","CastleYard,̴CityCentre,̴wolverhampton",""
"5059",2012,"Wolverhampton","ChapelAsh",""
"5060",2012,"Wolverhampton","ChapelAsh,̴Wolverhampton",""
"5061",2012,"Wolverhampton","ChapelAsh,̴Wolverhampton",""
"5062",2012,"Wolverhampton","ChesterStr.,̴Wolverhampton",""
"5063",2012,"Wolverhampton","Cineworld",""
"5064",2012,"Wolverhampton","ClevelandSt,̴Wolves",""
"5065",2012,"Wolverhampton","ClevelandStr.",""
"5066",2012,"Wolverhampton","ConnaughtHotel,̴TettenhallRoad",""
"5067",2012,"Wolverhampton","CsatleStr.,̴Wolverhampton",""
"5068",2012,"Wolverhampton","DarlingtonStr.",""
"5069",2012,"Wolverhampton","DrummondStr.",""
"5070",2012,"Wolverhampton","DudleyRoad",""
"5071",2012,"Wolverhampton","DudleyRoad",""
"5072",2012,"Wolverhampton","DudleyRoad",""
"5073",2012,"Wolverhampton","DunstallRoad",""
"5074",2012,"Wolverhampton","FennsCrescent,̴Pensnett",""
"5075",2012,"Wolverhampton","FoldStr.,̴CityCentre",""
"5076",2012,"Wolverhampton","FrederickStr.",""
"5077",2012,"Wolverhampton","FrontOffice,̴Wolverhamptonpolicestation",""
"5078",2012,"Wolverhampton","FryerStr.,̴WolverhamptonCityCentre",""
"5079",2012,"Wolverhampton","FryerStr.,̴WolverhamptonCityCentre",""
"5080",2012,"Wolverhampton","GlebeStr.",""
"5081",2012,"Wolverhampton","GraisleyLane,̴Wednesfield.",""
"5082",2012,"Wolverhampton","GuyAvenue",""
"5083",2012,"Wolverhampton","HighHolborn,̴Sedgley",""
"5084",2012,"Wolverhampton","HighStWednesfield",""
"5085",2012,"Wolverhampton","HighStr.stourbridge",""
"5086",2012,"Wolverhampton","HighStr.,̴Stourbridge",""
"5087",2012,"Wolverhampton","HighStr.,̴Stourbridge",""
"5088",2012,"Wolverhampton","HighStr.,̴stourbridge",""
"5089",2012,"Wolverhampton","HighStr.,̴stourbridge",""
"5090",2012,"Wolverhampton","JeremyRoad,̴GoldthornPark,̴Wolverhampoton",""
"5091",2012,"Wolverhampton","KeatesRoad,̴Willenhall",""
"5092",2012,"Wolverhampton","KimberleyStr.",""
"5093",2012,"Wolverhampton","LawnRoad(intheStr.),̴Wolverhampton",""
"5094",2012,"Wolverhampton","LeasowesDrive",""
"5095",2012,"Wolverhampton","LewishamRoad,̴Fordhouses.",""
"5096",2012,"Wolverhampton","LichfieldRoad",""
"5097",2012,"Wolverhampton","LichfieldSt,̴Wolves.",""
"5098",2012,"Wolverhampton","LichfieldStr.",""
"5099",2012,"Wolverhampton","LichfieldStr.",""
"5100",2012,"Wolverhampton","LichfieldStr.",""
"5101",2012,"Wolverhampton","LichfieldStr.",""
"5102",2012,"Wolverhampton","LichfieldStr.",""
"5103",2012,"Wolverhampton","LichfieldStr.",""
"5104",2012,"Wolverhampton","LichfieldStr.",""
"5105",2012,"Wolverhampton","LichfieldStr.,̴Wolverhampton",""
"5106",2012,"Wolverhampton","LichfieldStr.,̴Wolverhampton",""
"5107",2012,"Wolverhampton","LichfieldStr..",""
"5108",2012,"Wolverhampton","LichfieldsSt",""
"5109",2012,"Wolverhampton","LichfiledSt,WolvesCityCentre",""
"5110",2012,"Wolverhampton","LichwoodRoad",""
"5111",2012,"Wolverhampton","LuntRoad,̴Bilston.",""
"5112",2012,"Wolverhampton","MandersBar.",""
"5113",2012,"Wolverhampton","MarketSt",""
"5114",2012,"Wolverhampton","MarketStr.",""
"5115",2012,"Wolverhampton","MarketStr.",""
"5116",2012,"Wolverhampton","MarketStr.",""
"5117",2012,"Wolverhampton","MarketStr.",""
"5118",2012,"Wolverhampton","MarketStr.",""
"5119",2012,"Wolverhampton","MarketStr.",""
"5120",2012,"Wolverhampton","MarketStr.",""
"5121",2012,"Wolverhampton","MarketStr.",""
"5122",2012,"Wolverhampton","MarketStr.",""
"5123",2012,"Wolverhampton","MarketStr.",""
"5124",2012,"Wolverhampton","MarketStr.",""
"5125",2012,"Wolverhampton","MarketStr.",""
"5126",2012,"Wolverhampton","MarketStr.",""
"5127",2012,"Wolverhampton","MarketStr.",""
"5128",2012,"Wolverhampton","MarketStr.",""
"5129",2012,"Wolverhampton","MarketStr.",""
"5130",2012,"Wolverhampton","MarketStr.",""
"5131",2012,"Wolverhampton","MarketStr.",""
"5132",2012,"Wolverhampton","MarketStr.",""
"5133",2012,"Wolverhampton","MarketStr.",""
"5134",2012,"Wolverhampton","MarketStr.",""
"5135",2012,"Wolverhampton","MarketStr.,̴Wolverhampton",""
"5136",2012,"Wolverhampton","MarketStr.,̴Wolverhampton",""
"5137",2012,"Wolverhampton","MarketStr.,̴Wolverhampton",""
"5138",2012,"Wolverhampton","MarketStr.,̴Wolves.",""
"5139",2012,"Wolverhampton","MERRIDALEST",""
"5140",2012,"Wolverhampton","Milcroft,̴Bilston",""
"5141",2012,"Wolverhampton","MolineuxStadium",""
"5142",2012,"Wolverhampton","MoonUndertheWater",""
"5143",2012,"Wolverhampton","MountRdLanesfield",""
"5144",2012,"Wolverhampton","NeveAvenue",""
"5145",2012,"Wolverhampton","NewcrossHospital",""
"5146",2012,"Wolverhampton","NewCrossHospital,̴Wednesfield",""
"5147",2012,"Wolverhampton","NewRoad,̴Stourbridge.",""
"5148",2012,"Wolverhampton","NewhamptonRdW'ton",""
"5149",2012,"Wolverhampton","NewhamptonRdW'ton",""
"5150",2012,"Wolverhampton","NewhamptonRoadWest,̴Wolverhampton",""
"5151",2012,"Wolverhampton","NorthStWolverhampton",""
"5152",2012,"Wolverhampton","NorthStwolverhampton",""
"5153",2012,"Wolverhampton","NorthStWolverhampton",""
